Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s)
rgb_HSV_CLab_G/Bratio,AdaBoost SVM,0.3621031746031746,0.5403707544445223,0.3621031746031746,0.2607950746298715,0.3325635103926097,0.6182238085240395,0.3325635103926097,0.2418300325226149,"r, g, b, G/Bratio, H, S, V, cL, ca, cb",18.47
rgb_CLab_R/Gratio,AdaBoost SVM,0.39384920634920634,0.49245712897786625,0.39384920634920634,0.31459373235698324,0.3325635103926097,0.42386346884897325,0.3325635103926097,0.2499326408398917,"r, g, b, R/Gratio, cL, ca, cb",18.52
RGB_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.4037698412698413,0.5921705313348127,0.4037698412698413,0.3349958713300988,0.3302540415704388,0.5414499272497169,0.3302540415704388,0.25596558576190737,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb",22.63
RGB_rgb_HSV_CLab_G/Bratio,AdaBoost SVM,0.3869047619047619,0.5156945004932293,0.3869047619047619,0.3062060714805203,0.325635103926097,0.4715776438732615,0.325635103926097,0.23992989647236487,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",21.45
rgb_HSV_CLab_R/Gratio,AdaBoost SVM,0.376984126984127,0.5251758535257863,0.376984126984127,0.29120071113672596,0.3233256351039261,0.5029888810852692,0.3233256351039261,0.23666098590427648,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",17.9
RGB_HSV_CLab_G/Bratio,AdaBoost SVM,0.37202380952380953,0.47748796112974645,0.37202380952380953,0.2844002650894656,0.3210161662817552,0.4101698724170648,0.3210161662817552,0.23580857739371208,"R, G, B, G/Bratio, H, S, V, cL, ca, cb",19.81
RGB_rgb_CLab_G/Bratio,AdaBoost SVM,0.3759920634920635,0.5122716326191662,0.3759920634920635,0.28933201803234004,0.3187066974595843,0.4740248204451438,0.3187066974595843,0.2320849451705863,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",20.25
RGB_rgb_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.3898809523809524,0.5210893693934364,0.3898809523809524,0.31041360291221903,0.3187066974595843,0.4724073463103486,0.3187066974595843,0.23292624940100598,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",20.99
HSV_CLab,AdaBoost SVM,0.3819444444444444,0.49700572611687793,0.3819444444444444,0.2980653936709781,0.3187066974595843,0.4389107005388761,0.3187066974595843,0.23360608892846996,"H, S, V, cL, ca, cb",18.16
RGB_HSV_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.3740079365079365,0.5808596533235447,0.3740079365079365,0.2936479819984308,0.3094688221709007,0.5076801692937102,0.3094688221709007,0.2242144874517714,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",22.33
Full,AdaBoost SVM,0.37996031746031744,0.5215070035730791,0.37996031746031744,0.29607899262751686,0.3094688221709007,0.4653110748994736,0.3094688221709007,0.2193115657421554,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",21.42
RGB_HSV_G/Bratio,AdaBoost SVM,0.3601190476190476,0.450492218244284,0.3601190476190476,0.2548008322402283,0.28868360277136257,0.3459560372474392,0.28868360277136257,0.18068109625592868,"R, G, B, G/Bratio, H, S, V",19.41
rgb_HSV_G/Bratio,AdaBoost SVM,0.35714285714285715,0.3274773022437786,0.35714285714285715,0.24684422767498831,0.28868360277136257,0.29562227354375165,0.28868360277136257,0.17966720785851184,"r, g, b, G/Bratio, H, S, V",19.61
R/Gratio,AdaBoost SVM,0.30853174603174605,0.16878168964694282,0.30853174603174605,0.1999636019414655,0.2863741339491917,0.17337199944012877,0.2863741339491917,0.1873493550631826,R/Gratio,17.56
rgb_CLab_R/Gratio_G/Bratio,AdaBoost SVM,0.3541666666666667,0.4524896979121773,0.3541666666666667,0.2502824904453977,0.2817551963048499,0.4075513928092835,0.2817551963048499,0.1736648048097466,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb",17.46
R/Gratio_G/Bratio,AdaBoost SVM,0.27976190476190477,0.28236782016548934,0.27976190476190477,0.17138112006895848,0.24942263279445728,0.4048814595097436,0.24942263279445728,0.15879675494894263,"R/Gratio, G/Bratio",18.65
