Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s),Sumber,Jumlah Fitur
ADABOOST DT_PCA_n_components-4,AdaBoost DT,0.8300261305849268,0.8368455814178073,0.8300261305849268,0.8288708174283308,0.7053762376237623,0.7094003848888442,0.7053762376237623,0.7022242376266512,(tidak tersedia),2.23,Algoritma,1
HSV_G/Bratio,AdaBoost DT,0.8279315553526414,0.8351999303527571,0.8279315553526414,0.82653398600825,0.7053465346534653,0.7128840853448932,0.7053465346534653,0.7020262303049221,"G/Bratio, H, S, V",1.7,Gabungan Fitur,4
R/Gratio_G/Bratio,AdaBoost DT,0.8289235947525123,0.8361653897073025,0.8289235947525123,0.8275865520051511,0.7053366336633663,0.7155658325389462,0.7053366336633663,0.702139216485574,"R/Gratio, G/Bratio",1.32,Gabungan Fitur,2
ADABOOST DT_PCA_n_components-7,AdaBoost DT,0.8279316767772926,0.8368887958988959,0.8279316767772926,0.8266120131435596,0.7043762376237623,0.7109096886035368,0.7043762376237623,0.7008407594904217,(tidak tersedia),2.73,Algoritma,1
ADABOOST DT_PCA_n_components-9,AdaBoost DT,0.829475105518022,0.8372161242851291,0.829475105518022,0.8282108335957353,0.7034059405940594,0.7109335276988624,0.7034059405940594,0.6999134258464521,(tidak tersedia),2.83,Algoritma,1
HSV_R/Gratio,AdaBoost DT,0.8289240804511169,0.8369759581605054,0.8289240804511169,0.827172768990333,0.7033267326732673,0.7114684481360085,0.7033267326732673,0.6996914623307664,"R/Gratio, H, S, V",1.56,Gabungan Fitur,4
ADABOOST DT_PCA_n_components-3,AdaBoost DT,0.829805623418444,0.8367628530494621,0.829805623418444,0.828262945980884,0.7013960396039604,0.7060050952054903,0.7013960396039604,0.6979840595375096,(tidak tersedia),1.93,Algoritma,1
ADABOOST DT_PCA_n_components-8,AdaBoost DT,0.8296953698352023,0.8382315206218571,0.8296953698352023,0.8281317316498822,0.7003861386138615,0.7076794771421098,0.7003861386138615,0.6965407861058389,(tidak tersedia),2.98,Algoritma,1
ADABOOST DT_PCA_n_components-6,AdaBoost DT,0.8290339697604049,0.8370671246388335,0.8290339697604049,0.827485159557029,0.6974356435643563,0.7072947873611032,0.6974356435643563,0.6939245773418329,(tidak tersedia),2.45,Algoritma,1
ADABOOST DT_PCA_n_components-5,AdaBoost DT,0.8303568913346512,0.8373269272890079,0.8303568913346512,0.8290293750502536,0.6924752475247524,0.6996811354723805,0.6924752475247524,0.6894037724673613,(tidak tersedia),2.59,Algoritma,1
G/Bratio,AdaBoost DT,0.7342373803360063,0.7351941168062052,0.7342373803360063,0.7320954142070386,0.6537623762376238,0.6589474355158573,0.6537623762376238,0.6494881964545771,G/Bratio,1.17,Gabungan Fitur,1
R/Gratio,AdaBoost DT,0.6750448056962732,0.6996064412316286,0.6750448056962732,0.6794810871080078,0.6211089108910891,0.6525904911270116,0.6211089108910891,0.6252449728805791,R/Gratio,1.15,Gabungan Fitur,1
