Group,Hyperparameters,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7245319079698285,0.7400409951191291,0.7245319079698285,0.7237775873947111,0.6736435643564356,0.6918861991091929,0.6736435643564356,0.6708256013394237
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7245319079698285,0.7400409951191291,0.7245319079698285,0.7237775873947111,0.6736435643564356,0.6918861991091929,0.6736435643564356,0.6708256013394237
ANN_Best,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7245319079698285,0.7400409951191291,0.7245319079698285,0.7237775873947111,0.6736435643564356,0.6918861991091929,0.6736435643564356,0.6708256013394237
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7287243368999801,0.7517402578533193,0.7287243368999801,0.7272468819788735,0.6706732673267325,0.6983744680810055,0.6706732673267325,0.6681938997002905
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7287243368999801,0.7517402578533193,0.7287243368999801,0.7272468819788735,0.6706732673267325,0.6983744680810055,0.6706732673267325,0.6681938997002905
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7310394192987484,0.7521551653527138,0.7310394192987484,0.7308464714037692,0.6676633663366337,0.685423224497708,0.6676633663366337,0.664784566616932
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7310394192987484,0.7521551653527138,0.7310394192987484,0.7308464714037692,0.6676633663366337,0.685423224497708,0.6676633663366337,0.664784566616932
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7310394192987484,0.7521551653527138,0.7310394192987484,0.7308464714037692,0.6676633663366337,0.685423224497708,0.6676633663366337,0.664784566616932
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7310394192987484,0.7521551653527138,0.7310394192987484,0.7308464714037692,0.6676633663366337,0.685423224497708,0.6676633663366337,0.664784566616932
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7283881120409541,0.7449138314043887,0.7283881120409541,0.7290313510975157,0.6656930693069307,0.6859270843732561,0.6656930693069307,0.6654345523168709
